XYDATA
! 11BM APS Si SRM 640d
! File no. =              6098 
! No. steps =             34500 
! Scan time =             AUG 15, 2014 21:05
! Sample name =     	  NIST SRM 640d (Si)
! Composition =           Silicon (Si)
! Sample Comment =        0.8 mm dia Kapton
! Temp (K) =              295.6 
! 2theta step (deg) =     0.001 
! Time per step (sec) =   0.1 
! 100/Ring Current[0] =   1.004  
! Monitor I0 [0] =        86940.6  
! Monitor I1 [0] =        71229.8  
! Gonio._radius [mm] =    1000.0 
! Calibration file =      11bmb_6097_2thcorr.calib 
! 2Theta correction subtracted 
! Normalization factor  = 7.8467 
! Calibrated wavelength = 0.413848 
! Fullprof format INSTRM=10 (x, y, sigma)
INTER 1.0 1.0  2 0.00100
! ---------------------------------------
! degrees       intensity        sigma
1.29590       201.1545        20.6915
1.29690       206.5936        20.8981
1.29790       215.4326        21.3688
1.29890       192.0339        20.2359
1.29990       196.3267        20.4146
1.30090       216.4323        21.3252
1.30190       233.2329        22.2666
1.30290       203.2735        20.7425
1.30390       183.8989        19.8239
1.30490       190.4830        19.9004
1.30590       209.7540        20.9980
1.30690       220.4912        21.5910
1.30790       193.9631        20.2707
1.30890       167.7288        18.8370
1.30990       205.1219        20.8294
1.31090       186.7815        19.8995
1.31190       200.5090        20.6190
1.31290       206.0644        20.9633
1.31390       193.8737        20.2756
1.31489       195.1164        20.2472
1.31589       215.0237        21.3251
1.31689       188.5753        19.9854
1.31789       203.5904        20.6941
1.31889       208.2485        21.0020
1.31989       190.8124        20.0364
1.32089       180.0100        19.4805
1.32189       206.4125        20.8969
1.32289       195.9655        20.3822
1.32389       166.3072        18.6189
1.32489       191.8493        20.0757
1.32589       177.9976        19.4413
1.32689       173.9976        19.1867
1.32789       194.6732        20.3381
1.32889       194.2572        20.2700
1.32989       194.9897        20.3335
1.33089       216.8577        21.4210
1.33189       251.7583        23.0720
1.33289       208.2281        20.9958
1.33389       192.5187        20.1772
1.33489       206.4151        20.9219
1.33589       184.6510        19.6828
1.33689       213.5636        21.2387
1.33789       214.3375        21.3455
1.33889       197.0332        20.4260
1.33989       202.1698        20.6965
1.34089       198.7051        20.4595
1.34189       192.5758        20.1869
1.34289       210.6250        21.1334
1.34389       174.1283        19.1870
1.34489       181.8854        19.6244
1.34589       215.0507        21.3465
1.34689       194.2696        20.2542
1.34789       206.7896        20.8979
1.34889       208.3642        21.0401
1.34989       178.8018        19.5001
1.35089       197.2237        20.4442
1.35189       200.7136        20.6535
1.35289       194.5782        20.3142
1.35389       194.8752        20.3316
1.35489       206.3496        20.8795
1.35589       175.6830        19.3007
1.35689       179.6422        19.5316
1.35789       198.3512        20.5446
1.35889       218.3178        21.5455
1.35989       210.6567        21.1546
1.36089       232.5525        22.2305
1.36189       200.0606        20.5913
1.36289       201.5904        20.6388
1.36389       223.7030        21.7534
1.36489       184.3302        19.6734
1.36589       176.6209        19.3060
1.36689       176.1076        19.3368
1.36789       183.3197        19.7152
1.36889       192.6958        20.1820
1.36989       200.9704        20.6439
1.37089       199.2270        20.5888
1.37189       196.2656        20.3500
1.37289       219.2124        21.5490
1.37389       214.5417        21.4675
1.37489       195.2712        20.4010
1.37589       202.3240        20.6539
1.37689       191.7384        20.1100
1.37789       214.2827        21.2426
1.37889       203.6707        20.6915
1.37989       175.7629        19.2438
1.38089       222.6759        21.7121
1.38189       199.1351        20.5419
1.38289       211.7938        21.1633
1.38389       231.4698        22.1199
1.38489       238.6043        22.4495
1.38589       199.0910        20.4782
1.38689       188.7416        19.9972
1.38789       220.8525        21.5747
1.38889       204.6643        20.7700
1.38989       191.6538        20.0979
1.39089       196.4412        20.3519
1.39189       186.4890        19.8371
1.39288       206.5969        20.9107
1.39388       212.6573        21.2818
1.39488       248.4982        22.9029
1.39588       198.6818        20.4453
1.39688       196.5529        20.3342
1.39788       202.6128        20.7055
1.39888       217.2565        21.3836
1.39988       240.0999        22.4342
1.40088       216.3271        21.4307
1.40188       174.2278        19.1598
1.40288       212.2203        21.1117
1.40388       189.4484        19.9487
1.40488       202.5903        20.6489
1.40588       199.3026        20.5780
1.40688       207.7003        20.9388
1.40788       223.6643        21.7385
1.40888       224.2078        21.8209
1.40988       211.6193        21.1557
1.41088       235.3867        22.2683
1.41188       217.0403        21.4481
1.41288       220.5387        21.5952
1.41388       185.6305        19.8411
1.41488       193.5044        20.1232
1.41588       206.4171        20.8168
1.41688       211.7003        21.1657
1.41788       184.2325        19.7589
1.41888       172.3609        19.1530
1.41988       209.3125        20.9844
1.42088       210.0630        21.0800
1.42188       232.7436        22.2205
1.42288       179.8657        19.5213
1.42388       202.8037        20.7278
1.42488       208.7854        21.0783
1.42588       180.5277        19.6145
1.42688       191.9158        20.1683
1.42788       205.5529        20.8478
1.42888       217.7757        21.4319
1.42988       192.6406        20.1652
1.43088       188.0329        19.9357
1.43188       213.7859        21.2149
1.43288       230.6283        22.0520
1.43388       223.5908        21.8009
1.43488       208.6683        20.9398
1.43588       236.9439        22.3231
1.43688       205.0638        20.8191
1.43788       201.0659        20.6540
1.43888       178.2727        19.3925
1.43988       196.0579        20.3549
1.44088       193.3536        20.2305
1.44188       206.2114        20.9122
1.44288       228.3612        22.0438
1.44388       225.1841        21.8207
1.44488       204.7153        20.8031
1.44588       227.0382        21.9295
1.44688       247.4455        22.9423
1.44788       230.8241        22.1974
1.44888       235.0498        22.4231
1.44988       225.8256        21.8179
1.45088       223.2559        21.7293
1.45188       216.8690        21.4504
1.45288       203.1249        20.7512
1.45388       193.7946        20.2650
1.45488       206.2675        20.8832
1.45588       222.0636        21.6783
1.45688       230.1474        22.0422
1.45788       218.4450        21.4991
1.45888       219.2320        21.6240
1.45988       199.1769        20.5175
1.46088       190.8874        20.1226
1.46188       219.0168        21.5132
1.46288       230.5776        22.0927
1.46388       222.5597        21.5395
1.46488       198.6938        20.3829
1.46588       214.4719        21.2891
1.46688       213.1919        21.2775
1.46788       229.3571        22.0814
1.46888       192.7817        20.2142
1.46988       202.9472        20.6893
1.47087       218.7670        21.4739
1.47187       213.2053        21.2700
1.47287       213.3078        21.1681
1.47387       192.6516        20.1565
1.47487       241.7494        22.5861
1.47587       210.5738        21.0750
1.47687       228.8599        21.9867
1.47787       225.3426        21.8796
1.47887       219.8303        21.5690
1.47987       229.1865        22.0459
1.48087       239.8200        22.4595
1.48187       206.5526        20.8819
1.48287       213.9535        21.2949
1.48387       221.9005        21.6879
1.48487       218.8800        21.4909
1.48587       224.0599        21.7339
1.48687       226.8569        21.9204
1.48787       234.9442        22.2450
1.48887       223.9097        21.7278
1.48987       220.9848        21.6282
1.49087       218.2936        21.4937
1.49187       232.8410        22.1698
1.49287       218.1633        21.4896
1.49387       247.0899        22.8458
1.49487       255.3315        23.1693
1.49587       228.0496        21.9538
1.49687       229.4850        21.9903
1.49787       226.6941        21.9413
1.49887       224.1387        21.8084
1.49987       250.1270        22.9874
1.50087       224.8091        21.8500
1.50187       204.6661        20.7306
1.50287       214.3422        21.2702
1.50387       225.2244        21.7757
1.50487       199.8986        20.5426
1.50587       203.7012        20.7505
1.50687       211.0237        21.1329
1.50787       226.0450        21.8839
1.50887       208.5009        21.0006
1.50987       205.0294        20.8393
1.51087       227.4219        21.8813
1.51187       259.4035        23.4023
1.51287       211.9280        21.1598
1.51387       189.0949        20.0118
1.51487       198.4595        20.5010
1.51587       210.1753        21.0636
1.51687       200.8864        20.6334
1.51787       247.0871        22.8816
1.51887       260.3258        23.5235
1.51987       227.2285        22.0046
1.52087       234.1596        22.2842
1.52187       210.3045        21.1614
1.52287       220.9658        21.6532
1.52387       239.7708        22.4796
1.52487       200.8410        20.5049
1.52587       173.9621        19.2281
1.52687       189.8738        19.9921
1.52787       214.2601        21.2281
1.52887       207.6791        20.9658
1.52987       209.7310        21.0030
1.53087       207.2606        20.9061
1.53187       204.5879        20.8808
1.53287       218.7220        21.5067
1.53387       227.5947        21.9395
1.53487       231.6048        22.1639
1.53587       222.8556        21.7566
1.53687       218.8585        21.4241
1.53787       232.0857        22.1064
1.53887       247.8775        22.8971
1.53987       240.8690        22.5903
1.54087       202.1718        20.6894
1.54187       190.8628        20.1419
1.54287       210.3253        21.1371
1.54387       201.1207        20.6298
1.54487       213.9163        21.2401
1.54587       190.1129        20.0129
1.54687       202.1785        20.6659
1.54786       209.7216        21.0832
1.54886       190.2041        20.1305
1.54986       216.1278        21.3359
1.55086       218.8052        21.4717
1.55186       178.8152        19.4683
1.55286       214.0796        21.2451
1.55386       237.4374        22.3936
1.55486       233.9347        22.2352
1.55586       244.1028        22.7467
1.55686       238.9325        22.5069
1.55786       210.2076        21.0489
1.55886       199.3907        20.5046
1.55986       226.6257        21.8769
1.56086       231.7493        22.1446
1.56186       206.2336        20.8693
1.56286       254.1566        23.2004
1.56386       206.6226        20.9032
1.56486       203.3506        20.7580
1.56586       209.1354        21.0916
1.56686       201.3968        20.6863
1.56786       203.4063        20.8066
1.56886       209.4645        21.0656
1.56986       229.8735        22.0315
1.57086       256.9766        23.2963
1.57186       205.5026        20.7646
1.57286       175.9743        19.2809
1.57386       200.0603        20.5134
1.57486       210.0298        21.0242
1.57586       219.4119        21.5259
1.57686       200.6989        20.6821
1.57786       221.2739        21.6799
1.57886       208.3913        20.9752
1.57986       195.8745        20.3436
1.58086       201.0587        20.6364
1.58186       206.5855        20.8936
1.58286       176.0722        19.2377
1.58386       191.1332        20.0738
1.58486       195.3990        20.3737
1.58586       180.9262        19.6005
1.58686       193.2378        20.2653
1.58786       217.1219        21.4716
1.58886       203.7482        20.7337
1.58986       198.2726        20.4570
1.59086       207.5610        20.9621
1.59186       238.4405        22.4244
1.59286       231.3080        22.0622
1.59386       224.2613        21.7307
1.59486       170.8762        18.9860
1.59586       160.2324        18.4084
1.59686       212.3504        21.1530
1.59786       240.1395        22.6217
1.59886       234.6401        22.2077
1.59986       190.4757        20.0534
1.60086       212.9485        21.2512
1.60186       233.6528        22.1729
1.60286       207.3898        20.8956
1.60386       198.5183        20.5358
1.60486       187.2306        19.8257
1.60586       173.5792        19.1657
1.60686       184.9755        19.7386
1.60786       216.0169        21.3401
1.60886       213.6568        21.3172
1.60986       201.5364        20.5391
1.61086       168.4759        18.8528
1.61186       198.3535        20.4727
1.61286       210.3478        20.9466
1.61386       218.1769        21.4481
1.61486       197.0453        20.4544
1.61586       196.8839        20.3872
1.61686       192.1375        20.1809
1.61786       166.9741        18.8174
1.61886       190.6014        20.1248
1.61986       186.1534        19.8725
1.62086       190.5186        20.1307
1.62186       185.8915        19.8371
1.62286       172.6503        19.1607
1.62386       187.7188        19.8609
1.62486       185.6251        19.7440
1.62585       164.5518        18.6730
1.62685       184.9783        19.7980
1.62785       170.5048        18.9187
1.62885       172.8058        19.0641
1.62985       186.3472        19.8094
1.63085       165.2572        18.7342
1.63185       177.9264        19.4619
1.63285       201.5064        20.7150
1.63385       187.9224        19.9733
1.63485       178.6714        19.4507
1.63585       174.5540        19.2541
1.63685       191.7218        20.1246
1.63785       219.5632        21.5389
1.63885       177.9670        19.4313
1.63985       199.2834        20.5314
1.64085       217.6031        21.3978
1.64185       212.7617        21.1870
1.64285       194.8779        20.2810
1.64385       193.1867        20.1386
1.64485       160.2715        18.3762
1.64585       181.0036        19.4800
1.64685       186.3100        19.8264
1.64785       181.8852        19.6720
1.64885       169.9797        19.0178
1.64985       162.4763        18.5933
1.65085       181.3589        19.5717
1.65185       176.4215        19.3116
1.65285       175.0280        19.2560
1.65385       195.9592        20.2870
1.65485       180.1251        19.5094
1.65585       181.0342        19.5166
1.65685       193.5198        20.1988
1.65785       179.8935        19.5203
1.65885       191.9531        20.1070
1.65985       201.3210        20.6614
1.66085       208.6227        21.1181
1.66185       198.9148        20.4904
1.66285       193.7969        20.2810
1.66385       186.8405        19.9458
1.66485       184.9817        19.8253
1.66585       161.1103        18.4180
1.66685       175.4110        19.2737
1.66785       194.0929        20.2304
1.66885       171.2533        18.8797
1.66985       175.5895        19.2115
1.67085       162.1843        18.5414
1.67185       156.2150        17.9368
1.67285       163.6999        18.5044
1.67385       178.4688        19.4071
1.67485       183.6079        19.6726
1.67585       167.7872        18.8126
1.67685       140.6110        17.2920
1.67785       156.6924        18.1583
1.67885       156.0189        18.1646
1.67985       181.0866        19.5388
1.68085       169.5111        18.8803
1.68185       172.9923        19.1649
1.68285       199.1444        20.5155
1.68385       180.9670        19.5101
