XYDATA
! Title: NAC /nov12/11bmb_1804
! Run no. =               1804 
! No. steps =             54000 
! Scan time =             NOV 29, 2012 18:07:11.025644 
! Sample Comment =        NAC 
! User sample name =      1.5 mm diameter 
! Composition =           Na2Ca3Al2F14
! Temp (K) =              298.0 
! Start 2theta (deg) =    -16.0 
! End 2theta (deg) =      38.0 
! 2theta step (deg) =     0.001 
! Time per step (sec) =   0.1 
! Intensity scale =       9383.82768362 
! Calibration file =      11bmb_1800_2thcorrected.calib 
! 2Theta correction subtracted 
! Calibrated wavelength = 0.413909
! Fullprof format INSTRM=10 (x, y, sigma)
INTER 1.0 1.0  2 0.00100
! ---------------------------------------
! degrees       intensity        sigma
1.31589       275.9092        17.2763
1.31689       275.5478        17.2760
1.31789       247.2716        16.3748
1.31889       252.6136        16.5260
1.31989       248.3588        16.3588
1.32089       258.1298        16.7012
1.32189       255.9790        16.6438
1.32289       273.8765        17.1919
1.32389       256.4819        16.6894
1.32489       247.2178        16.3676
1.32589       245.0021        16.2358
1.32689       255.3608        16.6942
1.32789       247.0055        16.3327
1.32889       243.9969        16.2327
1.32989       282.4108        17.4893
1.33089       259.1849        16.6787
1.33189       257.5878        16.6472
1.33289       260.9798        16.8499
1.33389       264.1459        16.8748
1.33489       246.6492        16.3608
1.33589       257.7194        16.7230
1.33689       276.8397        17.3384
1.33789       262.3074        16.8818
1.33889       247.3183        16.3560
1.33989       273.1153        17.1758
1.34089       250.1729        16.3799
1.34189       248.9610        16.3373
1.34289       255.8989        16.6571
1.34389       247.4296        16.3419
1.34489       267.4477        17.0019
1.34589       256.4865        16.6642
1.34689       253.2785        16.6349
1.34789       270.8238        17.2554
1.34889       258.5346        16.7681
1.34989       250.4271        16.4837
1.35089       263.1205        16.8484
1.35189       267.8300        17.0551
1.35289       264.4099        16.8513
1.35389       246.5401        16.3128
1.35489       253.8320        16.5936
1.35589       255.8066        16.6496
1.35689       250.1971        16.4863
1.35789       263.7377        16.9240
1.35889       266.9622        16.9615
1.35989       265.8725        16.9353
1.36089       264.5950        16.9207
1.36189       255.1682        16.6600
1.36289       249.4945        16.3675
1.36389       266.8163        16.9999
1.36489       256.4483        16.7140
1.36589       271.4491        17.1784
1.36689       271.5166        17.1244
1.36789       242.0100        16.1573
1.36889       249.1722        16.4643
1.36989       243.1189        16.2624
1.37089       239.0119        16.0923
1.37189       245.1560        16.2340
1.37289       261.6500        16.8618
1.37389       280.4263        17.4691
1.37489       266.3323        16.9456
1.37589       239.9051        16.1541
1.37689       278.7418        17.4619
1.37789       307.7571        18.2759
1.37889       249.4492        16.4440
1.37989       267.0264        16.9915
1.38089       274.9686        17.2975
1.38189       275.7094        17.2520
1.38289       252.6974        16.4414
1.38389       252.6149        16.5666
1.38489       249.9456        16.4196
1.38589       265.7736        16.9250
1.38689       279.7724        17.4857
1.38789       263.7692        16.9576
1.38889       266.9304        17.1026
1.38988       266.0295        17.0236
1.39088       257.0933        16.7687
1.39188       279.8515        17.5320
1.39288       269.3998        17.1712
1.39388       272.5384        17.2566
1.39488       265.1489        16.9218
1.39588       248.3111        16.3412
1.39688       258.4747        16.7250
1.39788       241.3919        16.1282
1.39888       280.8199        17.5297
1.39988       264.5926        16.8981
1.40088       255.4589        16.5560
1.40188       282.1069        17.4743
1.40288       296.9053        17.9911
1.40388       260.9189        16.8561
1.40488       251.9493        16.4598
1.40588       267.7112        17.0334
1.40688       293.9467        17.8564
1.40788       268.3658        17.0924
1.40888       284.8234        17.5068
1.40988       283.5308        17.5820
1.41088       297.7074        18.0139
1.41188       265.7054        16.9266
1.41288       287.0474        17.6187
1.41388       274.3264        17.2799
1.41488       267.7307        17.0901
1.41588       261.6287        16.8011
1.41688       271.1127        17.2101
1.41788       282.8717        17.5280
1.41888       259.0308        16.6738
1.41988       286.9693        17.6060
1.42088       279.1841        17.4083
1.42188       274.3570        17.2909
1.42288       272.0840        17.2163
1.42388       278.0145        17.3959
1.42488       273.0672        17.2056
1.42588       294.2331        17.9012
1.42688       279.3556        17.5054
1.42788       268.4158        17.1228
1.42888       274.6240        17.2744
1.42988       272.7511        17.2324
1.43088       269.4487        17.1687
1.43188       289.3104        17.8158
1.43288       281.4334        17.4193
1.43388       291.2544        17.7507
1.43488       274.8505        17.1956
1.43588       281.9841        17.5135
1.43688       279.9219        17.4445
1.43788       263.9539        16.9429
1.43888       265.6641        16.9484
1.43988       277.6090        17.3963
1.44088       284.6662        17.6300
1.44188       297.0841        17.8823
1.44288       318.2667        18.5958
1.44388       284.1059        17.5783
1.44488       270.9962        17.2437
1.44588       274.9616        17.2099
1.44688       294.0681        17.8254
1.44788       297.6564        17.9941
1.44888       281.0272        17.4377
1.44988       271.1188        17.0937
1.45088       284.4146        17.6508
1.45188       282.0209        17.5067
1.45288       255.1670        16.5882
1.45388       251.2148        16.5194
1.45488       324.7303        18.7738
1.45588       289.3165        17.6816
1.45688       293.6545        17.8518
1.45788       283.1796        17.5519
1.45888       283.9667        17.4672
1.45988       292.8895        17.7655
1.46088       319.5087        18.6897
1.46188       300.0761        18.0382
1.46288       278.9442        17.4027
1.46388       281.8939        17.5577
1.46488       262.8946        16.9140
1.46588       290.7804        17.7935
1.46687       289.5048        17.7333
1.46787       278.6947        17.4752
1.46887       308.2880        18.3443
1.46987       305.1778        18.1494
1.47087       296.0180        17.9084
1.47187       296.3557        17.9506
1.47287       300.2194        17.9710
1.47387       299.6698        18.0374
1.47487       291.0352        17.8021
1.47587       294.7961        17.8863
1.47687       317.8985        18.5895
1.47787       307.6947        18.3186
1.47887       314.5872        18.4558
1.47987       296.3025        17.8760
1.48087       286.2480        17.5933
1.48187       279.7983        17.4052
1.48287       282.2797        17.5541
1.48387       305.5312        18.2511
1.48487       291.8665        17.8138
1.48587       311.0411        18.4462
1.48687       304.3850        18.2642
1.48787       304.5650        18.2686
1.48887       325.3640        18.7649
1.48987       318.2038        18.5189
1.49087       325.8978        18.7600
1.49187       301.7476        18.1013
1.49287       290.7932        17.7984
1.49387       293.2329        17.7942
1.49487       321.8114        18.7338
1.49587       287.8321        17.6909
1.49687       297.3485        18.0060
1.49787       307.8520        18.2766
1.49887       284.9373        17.6162
1.49987       292.2421        17.8308
1.50087       303.0096        18.1546
1.50187       285.8802        17.6761
1.50287       312.1020        18.3336
1.50387       303.1666        18.1245
1.50487       310.9043        18.3350
1.50587       311.0575        18.4073
1.50687       334.9674        18.9718
1.50787       331.4069        18.8889
1.50887       282.0770        17.4768
1.50987       302.9546        18.1396
1.51087       316.0146        18.5792
1.51187       292.8691        17.8468
1.51287       294.4681        17.8940
1.51387       326.1675        18.7683
1.51487       294.5139        17.8978
1.51587       275.6769        17.2520
1.51687       298.2824        17.9393
1.51787       324.5281        18.7869
1.51887       347.2125        19.3848
1.51987       307.5299        18.2454
1.52087       313.9169        18.4267
1.52187       281.0388        17.4726
1.52287       304.7249        18.2323
1.52387       282.0033        17.5420
1.52487       284.9052        17.5820
1.52587       295.5218        17.8790
1.52687       299.8202        18.0286
1.52787       339.2368        19.1912
1.52887       311.6076        18.3650
1.52987       311.3829        18.4333
1.53087       277.7717        17.2625
1.53187       291.7837        17.7708
1.53287       290.2206        17.6842
1.53387       287.5848        17.6274
1.53487       286.5610        17.6662
1.53587       308.7476        18.2676
1.53687       309.9729        18.3219
1.53787       274.1033        17.1902
1.53887       285.6172        17.6869
1.53987       276.9301        17.3610
1.54087       301.0802        18.0464
1.54187       318.6864        18.7094
1.54287       284.0539        17.7520
1.54387       272.9872        17.2464
1.54486       289.1079        17.7784
1.54586       302.9841        18.1085
1.54686       280.4498        17.4096
1.54786       271.3585        17.1828
1.54886       279.3149        17.3719
1.54986       270.7972        17.1081
1.55086       285.8125        17.4939
1.55186       330.2069        18.9907
1.55286       296.2920        17.9936
1.55386       302.7145        18.1897
1.55486       264.7620        16.9075
1.55586       265.1840        16.9432
1.55686       269.7922        17.1022
1.55786       294.3824        17.8433
1.55886       301.3955        18.0994
1.55986       312.4971        18.4020
1.56086       283.8424        17.5306
1.56186       298.7479        17.9408
1.56286       294.5107        18.0125
1.56386       305.1943        18.2516
1.56486       284.8463        17.6470
1.56586       293.1172        17.7938
1.56686       304.0930        18.2366
1.56786       280.5195        17.4604
1.56886       275.1694        17.2456
1.56986       272.5082        17.2356
1.57086       286.2108        17.6822
1.57186       288.2798        17.6662
1.57286       281.3961        17.4065
1.57386       261.8628        16.8322
1.57486       295.9802        17.8890
1.57586       286.0268        17.5573
1.57686       276.7165        17.2788
1.57786       277.1906        17.2347
1.57886       303.6840        18.1458
1.57986       308.9587        18.2500
1.58086       292.0559        17.7643
1.58186       300.1934        18.1317
1.58286       290.7400        17.8316
1.58386       294.8732        17.9278
1.58486       310.2036        18.4276
1.58586       283.2145        17.5799
1.58686       295.2327        17.9231
1.58786       306.9602        18.2349
1.58886       279.5719        17.3740
1.58986       290.6404        17.7655
1.59086       291.3502        17.8521
1.59186       294.3372        17.8427
1.59286       293.3309        17.8503
1.59386       270.8477        17.0694
1.59486       296.2105        17.8736
1.59586       305.5337        18.2142
1.59686       291.4440        17.7971
1.59786       305.1320        18.2879
1.59886       290.2537        17.7526
1.59986       290.2934        17.6932
1.60086       268.9468        17.0618
1.60186       306.9341        18.2523
1.60286       294.6853        17.9048
1.60386       276.0499        17.3192
1.60486       260.4097        16.8031
1.60586       284.8745        17.6041
1.60686       271.1161        17.2086
1.60786       274.5507        17.3424
1.60886       270.3849        17.1282
1.60986       249.1437        16.4276
1.61086       273.0746        17.1756
1.61186       277.2776        17.3681
1.61286       284.1222        17.5737
1.61386       271.9448        17.1489
1.61486       255.7734        16.7218
1.61586       271.7796        17.1536
1.61686       291.0743        17.7835
1.61786       302.1212        18.1457
1.61886       275.5587        17.3470
1.61986       277.3412        17.4329
1.62086       263.7129        16.9239
1.62185       271.5201        17.1432
1.62285       245.5243        16.3580
1.62385       242.7008        16.2717
1.62485       257.7641        16.6936
1.62585       260.2626        16.8061
1.62685       271.2967        17.0924
1.62785       255.1935        16.6222
1.62885       253.6283        16.5567
1.62985       278.8137        17.4007
1.63085       281.7443        17.5315
1.63185       249.1274        16.5057
1.63285       280.4516        17.4829
1.63385       253.3285        16.6366
1.63485       271.4496        17.2016
1.63585       273.8704        17.2269
1.63685       267.2894        17.0335
1.63785       284.8175        17.5832
1.63885       278.7041        17.4890
1.63985       255.5646        16.7152
1.64085       234.1986        15.8610
1.64185       251.7255        16.5876
1.64285       251.0108        16.5193
1.64385       287.4941        17.7394
1.64485       291.9910        17.8019
1.64585       252.3641        16.5587
1.64685       250.7548        16.5006
1.64785       258.4472        16.6640
1.64885       281.7489        17.5100
1.64985       259.9649        16.7208
1.65085       252.0128        16.5145
1.65185       256.1762        16.6086
1.65285       271.2855        17.1605
1.65385       272.8475        17.3137
1.65485       272.5245        17.2139
1.65585       273.6039        17.2872
1.65685       270.1992        17.1502
1.65785       244.5858        16.2576
1.65885       238.6695        16.1041
1.65985       249.2985        16.4571
1.66085       238.3125        16.0702
1.66185       268.4178        17.0800
1.66285       235.1105        15.9977
1.66385       250.3943        16.5205
1.66485       238.3932        16.0995
1.66585       246.2579        16.4548
1.66685       229.5016        15.8633
1.66785       251.8286        16.5038
1.66885       261.0776        16.7721
1.66985       252.0458        16.5112
1.67085       250.5307        16.5330
1.67185       239.9527        16.1777
1.67285       236.0122        15.9982
1.67385       258.8705        16.7607
1.67485       252.4048        16.6088
1.67585       261.3856        16.7828
1.67685       231.8014        15.7732
1.67785       235.9094        15.9667
1.67885       249.4337        16.4407
1.67985       255.3603        16.6521
1.68085       245.2426        16.3152
1.68185       241.8624        16.1863
1.68285       249.7694        16.4419
1.68385       249.2818        16.4085
